A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,14,1563473250213,"{""rt"": 1736, ""hit"": 2197, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_2197.jpg"", ""trial"": 12, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,15,1563473251720,"{""rt"": 1506, ""hit"": 1174, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_1174.jpg"", ""trial"": 13, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,16,1563473252767,"{""rt"": 1047, ""hit"": 68, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_68.jpg"", ""trial"": 14, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,17,1563473253775,"{""rt"": 1008, ""hit"": 108, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_108.jpg"", ""trial"": 15, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,18,1563473255327,"{""rt"": 1552, ""hit"": 568, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_568.jpg"", ""trial"": 16, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,19,1563473256408,"{""rt"": 1081, ""hit"": 910, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_910.jpg"", ""trial"": 17, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,20,1563473258285,"{""rt"": 1876, ""hit"": 537, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_537.jpg"", ""trial"": 18, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,21,1563473259558,"{""rt"": 1272, ""hit"": 1984, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_1984.jpg"", ""trial"": 19, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,22,1563473260613,"{""rt"": 1055, ""hit"": 323, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_323.jpg"", ""trial"": 20, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,23,1563473261870,"{""rt"": 1257, ""hit"": 1002, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_1002.jpg"", ""trial"": 21, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,24,1563473262942,"{""rt"": 1072, ""hit"": 400, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_400.jpg"", ""trial"": 22, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,25,1563473264174,"{""rt"": 1232, ""hit"": 600, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_600.jpg"", ""trial"": 23, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,26,1563473265205,"{""rt"": 1031, ""hit"": 242, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_242.jpg"", ""trial"": 24, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,27,1563473266253,"{""rt"": 1048, ""hit"": 311, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_311.jpg"", ""trial"": 25, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,28,1563473267291,"{""rt"": 1038, ""hit"": 466, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_466.jpg"", ""trial"": 26, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,29,1563473268315,"{""rt"": 1023, ""hit"": 1900, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_1900.jpg"", ""trial"": 27, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,30,1563473269463,"{""rt"": 1148, ""hit"": 157, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_157.jpg"", ""trial"": 28, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
